customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total,Cuentas_Diarias
2839-RFSQE,1,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.65,20.65,0.7
2840-XANRC,1,Male,1,1,0,24,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,93.15,93.15,3.1
2842-BCQGE,0,Male,0,0,0,43,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),75.35,75.35,2.5
2842-JTCCU,1,Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),46.05,46.05,1.5
2843-CQMEG,0,Male,0,0,0,24,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,49.7,49.7,1.7
2845-AFFTX,1,Male,1,1,0,41,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.8,99.8,3.3
2845-HSJCY,1,Female,0,1,1,14,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,87.25,87.25,2.9
2845-KDHVX,0,Female,0,1,0,64,1,0,DSL,0,1,1,1,0,1,Two year,1,Mailed check,68.3,68.3,2.3
2848-YXSMW,0,Male,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.4,19.4,0.6
2851-MMUTZ,0,Female,0,0,0,27,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Mailed check,56.15,56.15,1.9
2851-STERV,0,Male,1,0,0,35,1,0,DSL,0,0,1,1,1,1,One year,1,Electronic check,73.0,73.0,2.4
2853-CWQFQ,0,Male,0,0,1,1,1,0,DSL,0,0,0,1,0,1,Month-to-month,1,Mailed check,59.55,59.55,2.0
2856-HYAPG,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,68.65,68.65,2.3
2856-NNASM,1,Male,1,0,0,43,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Mailed check,89.55,89.55,3.0
2858-EIMXH,0,Female,1,1,0,53,1,1,Fiber optic,0,0,0,0,1,1,One year,1,Credit card (automatic),95.85,95.85,3.2
2858-MOFSQ,1,Female,0,0,1,17,1,1,DSL,0,0,1,0,0,0,One year,1,Mailed check,55.85,55.85,1.9
2860-RANUS,1,Female,1,0,0,20,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),85.8,85.8,2.9
2862-JVEOY,0,Male,0,0,0,6,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.15,19.15,0.6
2862-PFNIK,0,Male,0,0,1,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.7,24.7,0.8
2863-IMQDR,0,Female,0,0,0,61,1,1,DSL,1,1,1,1,1,1,Two year,0,Electronic check,89.65,89.65,3.0
2865-TCHJW,1,Female,1,0,0,4,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,89.2,89.2,3.0
2866-IKBTM,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.55,19.55,0.7
2867-UIMSS,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,80.5,80.5,2.7
2868-LLSKM,0,Female,0,1,1,68,1,1,Fiber optic,0,1,0,1,0,0,One year,1,Bank transfer (automatic),83.65,83.65,2.8
2868-MZAGQ,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.25,79.25,2.6
2868-SNELZ,1,Female,0,0,0,2,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Mailed check,80.6,80.6,2.7
2869-ADAWR,1,Female,0,0,0,45,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),89.3,89.3,3.0
2873-ZLIWT,1,Female,0,1,1,40,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,84.85,84.85,2.8
2874-YXVVA,0,Female,0,0,0,34,1,0,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,105.1,105.1,3.5
2876-GZYZC,0,Female,0,0,0,13,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.95,85.95,2.9
2876-VBBBL,1,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.25,20.25,0.7
2877-VDUER,0,Female,0,1,1,35,0,0,DSL,0,0,0,1,1,0,One year,0,Mailed check,40.9,40.9,1.4
2878-DHMIN,0,Male,0,1,1,35,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,19.9,19.9,0.7
2878-RMWXY,0,Male,1,1,0,72,1,1,Fiber optic,1,1,1,0,0,1,Two year,1,Credit card (automatic),102.65,102.65,3.4
2880-FPNAE,0,Male,1,1,0,2,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,74.2,74.2,2.5
2882-DDZPG,0,Female,0,0,0,12,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.45,19.45,0.6
2882-WDTBA,0,Male,0,1,1,69,1,0,DSL,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),75.75,75.75,2.5
2883-ILGWO,0,Male,1,0,0,57,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Bank transfer (automatic),104.9,104.9,3.5
2884-GBPFB,1,Female,0,1,0,35,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,70.3,2.3
2885-HIJDH,0,Male,0,1,1,69,1,1,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),86.9,86.9,2.9
2886-KEFUM,1,Female,0,1,0,63,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,107.5,107.5,3.6
2887-JPYLU,0,Female,0,0,1,41,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),45.2,45.2,1.5
2888-ADFAO,0,Female,0,1,1,47,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),21.3,21.3,0.7
2889-FPWRM,1,Male,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),117.8,117.8,3.9
2890-WFBHU,0,Female,0,0,0,59,1,1,DSL,1,1,1,1,0,1,One year,0,Credit card (automatic),79.85,79.85,2.7
2892-GESUL,0,Female,0,1,1,18,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.35,19.35,0.6
2894-QOJRX,1,Female,0,1,0,25,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),34.0,34.0,1.1
2896-TBNBE,0,Male,0,1,0,40,1,0,Fiber optic,0,1,1,0,0,0,One year,0,Electronic check,80.8,80.8,2.7
2897-DOVND,0,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.8,69.8,2.3
2898-LSJGD,1,Female,0,1,1,21,0,0,DSL,1,0,1,0,1,1,One year,1,Electronic check,55.95,55.95,1.9
2898-MRKPI,0,Male,0,1,1,68,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Credit card (automatic),101.05,101.05,3.4
2900-PHPLN,0,Female,1,1,0,70,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.55,19.55,0.7
2903-YYTBW,0,Male,0,1,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.55,44.55,1.5
2904-GGUAZ,0,Female,0,1,0,72,1,1,Fiber optic,1,1,0,0,0,0,Two year,1,Bank transfer (automatic),84.05,84.05,2.8
2905-KFQUV,0,Female,0,1,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),70.4,70.4,2.3
2907-ILJBN,0,Female,0,1,1,11,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.6,20.6,0.7
2908-WGAXL,0,Female,0,1,1,56,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),24.95,24.95,0.8
2908-ZTPNF,0,Female,0,0,0,36,0,0,DSL,0,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),34.85,34.85,1.2
2911-IJORQ,0,Male,0,0,0,37,1,1,DSL,1,1,1,1,1,1,One year,1,Bank transfer (automatic),90.6,90.6,3.0
2911-UREFD,1,Female,0,1,0,39,0,0,DSL,1,0,1,0,1,1,Month-to-month,0,Electronic check,55.9,55.9,1.9
2911-WDXMV,0,Male,0,0,1,18,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),80.55,80.55,2.7
2916-BQZLN,0,Male,0,0,0,19,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Electronic check,84.75,84.75,2.8
2919-HBCJO,1,Female,0,0,0,4,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),76.65,76.65,2.6
2920-RNCEZ,0,Male,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),69.95,69.95,2.3
2921-XWDJH,0,Female,1,1,0,38,1,0,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Electronic check,83.45,83.45,2.8
2923-ARZLG,0,Male,0,1,1,0,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.7,19.7,0.7
2924-KHUVI,0,Male,0,1,0,56,1,1,Fiber optic,1,0,0,0,1,1,One year,1,Electronic check,100.55,100.55,3.4
2925-MXLSX,0,Female,0,0,0,30,1,1,DSL,0,1,1,0,1,0,One year,1,Credit card (automatic),68.95,68.95,2.3
2925-VDZHY,0,Male,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),88.7,88.7,3.0
2926-JEJJC,0,Female,0,0,0,8,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),20.2,20.2,0.7
2927-CVULT,0,Female,0,1,1,53,1,1,Fiber optic,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),104.05,104.05,3.5
2927-QRRQV,0,Male,0,1,0,46,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Electronic check,94.65,94.65,3.2
2928-HLDBA,0,Female,0,0,0,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.7,20.7,0.7
2929-ERCFZ,1,Female,0,1,1,8,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.2,94.2,3.1
2929-QNSRW,1,Female,0,1,0,56,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Electronic check,98.25,98.25,3.3
2930-UOTMB,1,Female,0,0,0,31,1,1,DSL,1,0,1,1,0,0,Month-to-month,0,Credit card (automatic),65.25,65.25,2.2
2931-FSOHN,0,Male,1,0,0,13,1,0,DSL,0,1,0,0,1,0,Month-to-month,1,Electronic check,59.9,59.9,2.0
2931-SVLTV,0,Male,0,1,1,40,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Credit card (automatic),110.1,110.1,3.7
2931-VUVJN,0,Female,1,1,0,59,1,1,Fiber optic,1,1,1,1,0,0,One year,1,Electronic check,94.05,94.05,3.1
2931-XIQBR,0,Female,0,1,1,50,1,0,Fiber optic,0,0,1,1,1,1,One year,0,Mailed check,103.05,103.05,3.4
2933-FILNV,1,Female,0,1,1,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.4,24.4,0.8
2933-XEUJM,0,Female,0,0,0,46,1,1,DSL,1,0,1,0,1,1,Two year,0,Mailed check,79.2,79.2,2.6
2937-FTHUR,0,Female,0,0,1,18,1,1,DSL,1,0,0,0,0,1,Month-to-month,0,Electronic check,64.8,64.8,2.2
2946-KIQSP,0,Female,0,0,0,35,0,0,DSL,0,0,1,1,0,0,Month-to-month,1,Mailed check,33.45,33.45,1.1
2947-DOMLJ,1,Male,0,0,1,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,50.6,50.6,1.7
2951-QOQTK,1,Male,0,0,1,4,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Credit card (automatic),80.8,80.8,2.7
2952-QAYZF,1,Male,0,0,0,5,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,85.3,85.3,2.8
2954-PIBKO,0,Female,0,1,1,69,1,1,DSL,1,0,1,1,0,0,Two year,1,Credit card (automatic),64.15,64.15,2.1
2955-BJZHG,1,Male,0,1,1,17,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,80.85,80.85,2.7
2955-PSXOE,1,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),20.2,20.2,0.7
2956-GGUCQ,1,Male,1,1,0,24,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,78.85,78.85,2.6
2957-JIRMN,0,Female,1,0,0,62,1,1,Fiber optic,0,0,0,0,1,0,One year,0,Electronic check,84.45,84.45,2.8
2957-LOLHO,1,Male,0,0,0,12,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),45.4,45.4,1.5
2958-NHPPS,0,Male,0,0,0,23,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.85,20.85,0.7
2959-EEXWB,0,Female,0,1,1,45,0,0,DSL,1,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),50.9,50.9,1.7
2959-FENLU,0,Female,0,0,0,9,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),85.3,85.3,2.8
2959-MJHIC,1,Male,0,1,0,4,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.35,80.35,2.7
2960-NKRSO,0,Male,0,0,0,24,1,0,Fiber optic,0,1,1,1,0,0,Month-to-month,1,Electronic check,85.95,85.95,2.9
2961-VNFKL,0,Female,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.95,25.95,0.9
2962-XPMCQ,1,Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.15,45.15,1.5
2967-MXRAV,0,Male,0,1,1,1,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,18.8,18.8,0.6
2968-SSGAA,1,Female,0,0,0,10,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.6,100.6,3.4
2969-QWUBZ,0,Female,0,0,0,2,0,0,DSL,0,1,0,0,1,1,Month-to-month,0,Electronic check,51.4,51.4,1.7
2969-VAPYH,0,Female,0,0,0,67,1,0,DSL,1,1,0,1,0,0,One year,0,Credit card (automatic),60.5,60.5,2.0
2969-WGHQO,0,Female,0,1,1,7,1,0,DSL,1,1,1,0,1,0,One year,0,Electronic check,69.45,69.45,2.3
2971-SGAFL,0,Female,0,0,0,13,1,1,DSL,1,0,1,0,1,1,Month-to-month,1,Electronic check,78.75,78.75,2.6
2972-YDYUW,0,Female,0,0,0,57,1,1,Fiber optic,0,1,0,1,0,1,One year,0,Electronic check,94.7,94.7,3.2
2974-GGUXS,0,Female,1,1,0,36,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),91.95,91.95,3.1
2977-CEBSX,0,Female,0,0,0,66,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),90.05,90.05,3.0
2978-XXSOG,0,Female,0,0,0,22,1,1,DSL,1,0,0,1,0,0,Month-to-month,1,Mailed check,59.05,59.05,2.0
2979-SXESE,1,Female,0,1,1,17,1,1,Fiber optic,1,0,1,0,1,0,Month-to-month,0,Electronic check,94.4,94.4,3.1
2982-IHMFT,1,Female,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,74.45,74.45,2.5
2982-VPSGI,1,Female,0,1,0,11,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.0,94.0,3.1
2983-ZANRP,1,Female,0,1,1,2,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),73.55,73.55,2.5
2984-AFWNC,0,Female,0,0,0,3,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Electronic check,95.4,95.4,3.2
2984-MIIZL,1,Male,0,0,0,4,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),74.8,74.8,2.5
2984-RGEYA,0,Female,0,1,1,69,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.75,19.75,0.7
2984-TBYKU,0,Male,0,1,1,72,1,1,Fiber optic,1,1,1,1,0,1,Two year,1,Credit card (automatic),104.9,104.9,3.5
2985-FMWYF,0,Female,0,0,0,23,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.5,93.5,3.1
2985-JUUBZ,0,Male,0,1,1,40,1,1,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,74.55,74.55,2.5
2987-BJXIK,0,Female,0,0,0,70,1,1,DSL,1,1,1,0,1,1,Two year,0,Mailed check,84.7,84.7,2.8
2988-GBIVW,0,Female,1,1,0,70,1,1,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Electronic check,90.85,90.85,3.0
2988-PLAHS,0,Female,0,0,0,3,1,0,DSL,0,0,1,0,1,1,One year,1,Electronic check,69.95,69.95,2.3
2988-QRAJY,0,Male,0,0,0,69,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Credit card (automatic),110.05,110.05,3.7
2990-HWIML,1,Female,0,0,0,6,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.5,89.5,3.0
2990-IAJSV,0,Male,0,0,0,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),92.0,92.0,3.1
2990-OGYTD,0,Female,0,1,0,67,1,1,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),86.15,86.15,2.9
2995-UPRYS,1,Female,1,1,0,40,1,0,Fiber optic,0,1,0,1,1,1,One year,1,Credit card (automatic),99.2,99.2,3.3
2995-YWTCD,0,Female,0,1,1,19,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.9,24.9,0.8
2996-XAUVF,0,Male,0,0,0,70,0,0,DSL,0,0,0,1,0,1,Two year,1,Mailed check,40.05,40.05,1.3
2999-AANRQ,0,Female,0,0,0,21,1,0,DSL,1,1,0,1,1,0,Two year,0,Credit card (automatic),71.05,71.05,2.4
3001-CBHLQ,1,Male,1,1,0,32,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,104.9,104.9,3.5
3001-UNBTL,0,Male,1,1,1,29,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,103.95,103.95,3.5
3002-WQZWT,0,Female,0,0,0,29,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.2,74.2,2.5
3003-CMDUU,0,Female,0,1,0,25,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,95.15,95.15,3.2
3005-NFMTA,1,Male,1,0,0,55,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,98.8,98.8,3.3
3005-TYFRD,0,Female,0,1,0,55,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Credit card (automatic),103.65,103.65,3.5
3006-XIMLN,1,Female,0,0,1,2,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),94.2,94.2,3.1
3007-FDPEA,0,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),20.7,20.7,0.7
3009-JWMPU,1,Male,0,0,0,62,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,96.75,96.75,3.2
3011-WQKSZ,0,Male,0,0,1,19,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,20.0,20.0,0.7
3012-VFFMN,0,Female,0,1,1,7,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.65,20.65,0.7
3014-WJKSM,0,Male,0,1,0,29,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),75.3,75.3,2.5
3016-KSVCP,0,Male,0,1,0,29,0,0,DSL,0,0,0,0,1,0,Month-to-month,0,Mailed check,33.75,33.75,1.1
3018-TFTSU,1,Male,0,0,0,12,1,0,Fiber optic,1,0,1,0,0,0,Month-to-month,0,Bank transfer (automatic),81.7,81.7,2.7
3021-VLNRJ,0,Female,0,0,1,50,1,0,DSL,1,0,1,1,1,0,One year,1,Credit card (automatic),70.8,70.8,2.4
3022-BEXHZ,0,Male,0,1,1,67,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),111.2,111.2,3.7
3023-GFLBR,1,Female,0,1,1,33,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Credit card (automatic),86.15,86.15,2.9
3026-ATZYV,0,Female,0,1,1,37,1,0,DSL,1,1,0,0,1,1,One year,0,Bank transfer (automatic),75.1,75.1,2.5
3027-YNWZU,0,Female,0,1,0,64,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.0,25.0,0.8
3027-ZTDHO,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.9,89.9,3.0
3030-YDNRM,0,Male,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.85,74.85,2.5
3030-YZADT,1,Male,0,0,0,9,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.95,44.95,1.5
3030-ZKIWL,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,20.05,0.7
3034-ZBEQN,1,Female,0,1,0,48,0,0,DSL,0,1,1,0,0,0,One year,0,Mailed check,34.7,34.7,1.2
3038-PQIUY,0,Female,0,0,0,38,1,1,DSL,1,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),66.15,66.15,2.2
3039-MJSLN,0,Male,0,0,1,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.2,20.2,0.7
3043-SUDUA,0,Female,0,0,0,32,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.9,19.9,0.7
3043-TYBNO,0,Male,0,0,0,3,1,0,DSL,0,0,0,1,0,1,Month-to-month,0,Mailed check,60.65,60.65,2.0
3045-XETSH,1,Female,0,0,0,10,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,94.85,94.85,3.2
3049-NDXFL,1,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Mailed check,85.8,85.8,2.9
3049-SOLAY,1,Female,0,1,0,3,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.2,95.2,3.2
3050-GBUSH,0,Female,0,0,0,3,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),34.8,34.8,1.2
3050-RLLXC,0,Female,0,1,1,56,1,1,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),81.25,81.25,2.7
3055-MJDSB,0,Male,0,0,0,9,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.6,24.6,0.8
3055-OYMSE,0,Female,1,0,0,53,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),73.8,73.8,2.5
3055-VTCGS,0,Female,0,0,0,63,1,0,DSL,0,0,1,0,0,1,One year,0,Credit card (automatic),58.55,58.55,2.0
3057-VJJQE,0,Male,0,0,0,35,1,1,DSL,1,0,0,0,0,0,Two year,0,Mailed check,55.25,55.25,1.8
3058-HJCUY,1,Male,0,1,1,41,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Electronic check,102.6,102.6,3.4
3058-WQDRE,0,Male,0,0,0,13,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),25.15,25.15,0.8
3059-NGMXB,0,Male,0,1,1,14,1,1,DSL,1,1,0,0,0,1,Month-to-month,0,Mailed check,69.2,69.2,2.3
3061-BCKYI,0,Male,0,0,0,14,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.9,19.9,0.7
3062-ICYZQ,0,Female,0,1,1,51,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,93.8,93.8,3.1
3063-QFSZL,1,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,55.4,55.4,1.8
3066-RRJIO,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.95,69.95,2.3
3067-SVMTC,0,Female,0,1,0,68,1,0,DSL,1,0,0,1,0,0,One year,0,Bank transfer (automatic),55.9,55.9,1.9
3068-OMWZA,1,Male,1,0,0,1,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,88.8,88.8,3.0
3069-SSVSN,0,Female,0,0,0,1,0,0,DSL,0,0,0,0,0,0,One year,0,Mailed check,25.85,25.85,0.9
3070-BDOQC,0,Female,0,0,0,60,1,0,Fiber optic,0,1,1,0,1,1,Two year,1,Electronic check,99.65,99.65,3.3
3070-DVEYC,1,Male,1,0,0,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,73.75,73.75,2.5
3070-FNFZQ,0,Female,0,1,1,23,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.4,20.4,0.7
3071-MVJCD,0,Male,0,1,1,72,1,1,DSL,1,1,1,1,1,0,Two year,0,Bank transfer (automatic),82.3,82.3,2.7
3071-VBYPO,0,Male,0,1,1,3,1,0,Fiber optic,1,1,0,0,1,0,Month-to-month,0,Electronic check,89.85,89.85,3.0
3074-GQWYX,1,Male,0,0,0,5,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.9,75.9,2.5
3077-RSNTJ,0,Female,0,1,1,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.7,19.7,0.7
3078-ZKNTS,0,Female,0,1,1,13,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.75,19.75,0.7
3079-BCHLN,0,Male,0,1,0,47,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.9,19.9,0.7
3082-VQXNH,0,Male,0,1,0,3,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),29.8,29.8,1.0
3082-WQRVY,0,Male,1,1,0,14,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.65,19.65,0.7
3082-YVEKW,0,Female,0,1,1,23,1,1,DSL,1,0,1,1,1,0,Two year,1,Bank transfer (automatic),77.15,77.15,2.6
3084-DOWLE,0,Female,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),92.0,92.0,3.1
3085-QUOZK,1,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,43.95,43.95,1.5
3086-RUCRN,0,Female,0,0,0,66,1,1,Fiber optic,1,1,1,1,0,1,Month-to-month,1,Bank transfer (automatic),103.1,103.1,3.4
3088-FVYWK,0,Male,0,1,1,53,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.55,25.55,0.9
3088-LHEFH,0,Female,0,0,0,11,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),79.0,79.0,2.6
